x,y,color
272.01172567124905,124.11712898976438,1
251.2496480263348,135.48040899093024,1
262.57859708732195,270.3578230535657,1
162.02161692018993,169.25827914807908,0
124.63988516499832,202.98026049936323,0
242.3232073568577,234.83103263993405,1
240.15009720344463,219.1965879308541,1
82.83595635263293,116.1206363045542,0
238.7264738883628,61.20667417962872,1
110.13836274583596,286.3826290848804,0
266.8876722567361,240.3655421358307,1
247.81257693348968,153.1335733048803,1
279.0530256586435,50.38720295867903,1
275.250245178994,179.09943983636083,1
107.61243478272218,335.7783822717865,0
123.61804773991864,207.65923387577072,0
103.31864472968113,308.93601611378426,0
246.8241652478832,88.29179848260323,1
197.1700544901904,142.36886181655018,1
215.209641846606,93.26882165855804,1
259.2650541393253,189.9952942581517,1
254.4463762804419,179.31930126229042,1
286.0224178474284,197.3812590001456,1
90.61267118706031,209.37654700766765,0
96.82843944503055,150.23921556751029,0
275.038282622596,159.28282871800593,1
238.8974444513593,69.3909314645184,1
222.61779405323955,52.36650029993461,1
90.84410869407412,194.75578062971223,0
99.71451707577232,266.8509340431826,0
269.0054167650279,118.7026050787148,1
265.0825135403716,258.2071230391774,1
51.91176590315587,187.6610037431756,0
122.12904240805489,169.91636786627075,0
57.44835292819923,174.64119921086962,0
97.638366046121,91.4740691794894,0
231.9251212115339,116.9192586073053,1
242.59341078366185,128.1282554112259,1
259.4419855556876,167.64883950365677,1
105.5169351732168,182.18909959775925,0
95.52330471570524,206.99468109016703,0
127.19492631048723,164.83752641964176,0
238.98254313517427,224.16925491896765,1
93.21035107924872,195.49436195147248,0
106.77758316941332,340.14238179052074,0
56.10175317732,289.213884767501,0
124.78360486531966,178.22296708912504,0
77.94995518424423,160.34074003537555,0
243.4064725877572,214.580088867296,1
258.7587491488778,254.1478094855844,1
92.85650816284333,278.2951005169129,0
78.11337830542199,238.9126020334268,0
72.24605065233686,162.62076222909076,0
96.56612347568446,135.4082539916832,0
117.61189407665644,354.7866288116734,0
94.69724445978396,100.52114996989636,0
149.83927285587924,209.1916840670565,0
120.86323957930628,228.6670166086167,0
83.52010194619129,130.55909773310265,0
97.8182839472606,165.051371983436,0
100.58301818637068,329.86170438933107,0
210.8232379858456,121.0358532421225,1
261.21104607899287,143.42266006960588,1
58.48250799004698,176.2871569624815,0
233.5864313436764,145.66383538881803,1
260.8496822017932,145.25763667175684,1
112.16954332585878,189.48711493248325,0
318.6395665730062,98.87109603879318,1
232.80898819967985,103.52070540531854,1
119.7945786443971,146.0294379999694,0
118.62031495939992,250.4451545750155,0
199.9248630891945,143.77542269961435,1
271.65144393141725,27.80702322496373,1
252.96350249361544,103.80308185334188,1
60.31968620365288,291.1457908990278,0
90.92036600657202,175.59536453666584,0
58.28191135276109,194.08331502458304,0
269.59569250124633,55.02790041139183,1
108.6281173751687,121.51102903797832,0
69.74154651615392,123.68196859034435,0
125.42923848549778,304.7314230383524,0
94.1277894998414,361.53610211368016,0
217.355764515768,109.52105303982124,1
271.28404612338375,76.63560949380842,1
266.39479791223084,236.62677482436905,1
269.46762369551624,162.38427071420188,1
295.8752410953984,84.55568781440687,1
79.53138012748545,216.48186680465764,0
249.27998072038096,75.87357373143433,1
93.35482268585116,102.19161123659109,0
260.48436087219767,118.35585405825849,1
228.6598871897613,53.99735731501812,1
235.78457885333071,61.7026594183068,1
257.54989261447616,117.91790492135438,1
108.59812305426314,146.91320639286388,0
101.81322335118116,230.34913335992857,0
93.61952151594636,182.73621143764151,0
266.0162597998665,122.07509785392192,1
98.4658632933621,280.9498371635622,0
224.76084789215105,173.56519655568275,1
235.5040027819556,78.32635667968478,1
242.9828753037498,204.76706863294385,1
242.64884875994235,101.10946724043944,1
264.25887330207763,225.2614830790908,1
154.74610178739948,238.65373033728324,0
99.23582751837456,215.0102435328893,0
265.54172725185185,174.00189914588714,1
92.2197732857138,283.9459403511636,0
109.62094295684784,136.26921379754305,0
99.26898098180176,320.65545878397114,0
66.97273708713823,282.03550052655726,0
108.78925500367878,181.2220799371825,0
213.98804296591203,186.9462166990683,1
112.55755574210528,161.48801691142634,0
230.6319352654725,196.89356101008448,1
107.0908596531064,180.78989637934217,0
61.14636600753965,154.92494621911567,0
128.59625771130948,229.38258822965483,0
220.5633420709986,165.32259655662406,1
96.0,44.0,0
156.40521780011323,214.70709828012747,0
237.11804228121628,149.5647816120065,1
271.44421455388215,211.013754549712,1
221.8528390859625,78.42414068509922,1
126.61084345870457,180.9953136538753,0
247.4515657050172,119.78055061453136,1
211.79803328110543,77.49887471565013,1
278.1778502394607,88.59350816186877,1
114.42008279472832,268.8506620022419,0
69.8251499257385,278.03984404016194,0
94.03659747983971,107.65876085239556,0
119.8962754998278,330.21571665489887,0
111.98720616893648,193.6838331698875,0
75.15085141024714,165.58398445322712,0
285.9812196995503,111.39202225527713,1
76.5098085843677,297.0776498445769,0
88.15479867851998,105.54489260155138,0
297.27458275980143,89.40536628610607,1
264.60384243571747,42.032512309591056,1
250.448418247072,178.3292414999742,1
226.88708586001624,82.25604865234904,1
238.93059082835592,159.71962304012524,1
100.84908660737116,301.2097711726831,0
289.5013223713461,82.91035319592528,1
87.91696976438644,297.7505260261654,0
273.21120105676295,66.47046688492617,1
109.87137788325556,216.66988153353856,0
123.46708863229422,134.85862568157086,0
104.2513551015361,74.20274499006553,0
230.6638658439688,182.57848150689256,1
138.82792536689257,240.37912094789505,0
120.42773390963087,280.07878649967563,0
127.88742347792206,204.1470291449155,0
235.49586900877625,140.01360304815128,1
237.21934219750804,258.2412124174879,1
134.5426289678138,137.08598627278326,0
100.35447532767073,239.55577170462303,0
269.3619740022656,111.87653983040244,1
51.44874298188864,212.70860609524067,0
107.66307508162348,236.2428994032452,0
262.15576062760323,107.3604776007647,1
107.99306827180826,316.5789677717776,0
90.03296326811126,260.0345199863646,0
138.9524213369281,223.9970592387211,0
218.34547489235152,132.5318781412551,1
261.12783637413395,18.74319820554378,1
120.24458621881212,181.69093360066813,0
254.1441108540824,171.40829272126342,1
120.90870999650804,286.18327056891906,0
130.773702524264,193.6819203479212,0
82.2879672154475,248.4172094647148,0
113.6609100622934,323.4487553420341,0
81.5438481861954,114.15768262565336,0
91.24032199701584,228.35961144852195,0
300.53609458473585,172.39181994808584,1
237.2414278635885,150.7681737579325,1
266.44669086693,153.6023766629106,1
243.87981244602403,169.60107367493703,1
75.70569540688604,270.327782191513,0
219.57899229413843,112.59965407008832,1
82.13236955767206,210.1136131566056,0
244.0757421560897,98.21254929890968,1
267.33151686370337,209.59269592174607,1
104.11109508582412,187.91049010605,0
94.92118634078224,158.9472516917413,0
243.4171952281416,168.2279372138179,1
218.62904213427672,126.63659290092052,1
243.8311417060428,108.74000592957454,1
232.98314933280523,92.37506148402512,1
282.4914038508577,176.6676875206553,1
68.45919267228965,228.92843104269195,0
129.85192960804673,198.3420384436516,0
198.64230441199845,99.38122997578137,1
127.7249416053716,162.22165463148167,0
97.76978109004732,316.1255541421607,0
271.1554275174153,139.1126661263273,1
231.919424325812,135.15295194895342,1
247.374407294307,109.46450222971892,1
244.4156600730824,173.26279951579284,1
127.56324009035558,298.2625946261604,0
124.51410190810232,178.0561696704453,0
94.11299633197363,319.2925006501709,0
262.9562722937918,141.39914531873714,1
294.75149893605544,160.42915409760883,1
249.4632815228652,113.26786572299434,1
103.26642703301702,243.8214173165601,0
219.11321329862847,110.40566976798908,1
90.00334785507764,204.67784097402185,0
244.6600280966265,118.79926967555392,1
88.26569123884795,167.67707711467347,0
240.5919527421061,115.85341085883164,1
248.40520251344,272.6659468486964,1
233.14561513448808,68.80019404465354,1
65.18303723950795,230.8592799351874,0
73.70913943810955,224.404543863108,0
239.44796810074345,271.19049752497097,1
100.74035717442004,56.53868558080595,0
244.388846914782,205.4385853716205,1
288.1481093503692,182.09675046407364,1
126.36828147863402,187.2903081045532,0
245.0,55.0,1
123.07639954810028,254.33077359675724,0
97.94778167900785,250.41037356468485,0
271.93421140515704,210.9027975834197,1
127.81377357270873,310.3472261257522,0
104.75349967734545,171.31238367790604,0
241.45482626056145,54.87672747256555,1
64.07410563473827,159.02242707426996,0
103.96360532759704,360.05240298617787,0
247.9570307069079,215.0590602530473,1
99.76071926863628,145.6053073253022,0
89.98848901955267,111.27550067977872,0
98.01205453432274,179.87406011497072,0
257.6886321422824,263.40689020817484,1
249.2498899453124,160.4025022316316,1
87.69750972679634,257.12793017254387,0
252.94409691243047,60.0433323560454,1
113.0,103.0,0
94.36742953009691,261.01650433951403,0
110.12602394972552,353.0782627073264,0
281.0584768606763,168.50204052341795,1
94.07753844224423,156.84546537111734,0
225.27906924503424,237.3819811489552,1
254.7691037431524,204.42835602089664,1
258.736457211708,89.13851802333765,1
125.08144014441764,289.5540970014084,0
101.2781254190754,295.75551357920045,0
246.0077688591093,30.52023354941156,1
139.71320162433648,256.77828655486167,0
122.8248581776025,112.56237443211184,0
279.26119360214733,111.69098765568718,1
80.03511692950669,318.3521431047287,0
98.94618256634148,230.9277974053697,0
259.72525587826243,28.31039949691836,1
92.62719249264322,182.6067283332169,0
57.7008031785113,227.10844013669487,0
64.39228136296695,264.1716333043785,0
265.12251869331226,167.14968928602138,1
194.6307419074537,136.20300261717833,1
115.09698072537392,146.3558998787444,0
274.0421308904177,212.1115216690657,1
238.05985346019105,82.9083323403974,1
133.16938526749516,249.05071577865087,0
144.74049407964458,227.42461189357925,0
271.8297444999711,94.67510693680616,1
102.15382395248515,150.8953977912947,0
238.0319439403881,204.11913886122403,1
83.4224019046985,340.56307628569266,0
98.26780959658784,212.8355921611206,0
124.66823620497968,208.8394685301305,0
267.65484670897195,41.68552580139765,1
264.6112079900558,124.25005170830111,1
232.5871473554264,141.8431013224788,1
242.987922955014,125.91712091176169,1
100.22206723918045,99.26346875223248,0
122.23134173477608,153.16564567060396,0
262.2343255478183,153.52993320646024,1
104.24177885199506,186.27796379723145,0
227.16608419486425,78.83826771264407,1
269.07424416266633,160.33314913928206,1
82.94767726250666,227.8939352819748,0
238.50506764312004,93.07421906132352,1
103.95008422458514,299.24356016227523,0
97.91946644040893,284.3535277385228,0
129.68867030937372,238.4393944918999,0
96.22610499562576,104.3254705822151,0
83.43667008705756,277.36519508573235,0
96.42464150830834,296.413351534545,0
58.087628361388354,275.26186071298406,0
220.5046232640247,146.85924550390845,1
256.16100723318493,72.79478735038239,1
99.74566283984788,236.85399442080643,0
263.13258310952483,67.56128718301991,1
109.03458752812536,286.1011843855695,0
260.3499960853555,41.952960496346655,1
123.24003721655818,199.0262760489243,0
122.46683928127794,233.7049518820224,0
280.24182071584784,94.45177330395006,1
113.36711648501992,154.9438401307583,0
238.6109064565338,250.56886529932967,1
218.99611965957808,236.8337707854944,1
58.16050906850521,150.0112436804927,0
124.49709897480362,141.14659030653735,0
89.69943458307742,183.67863198255816,0
278.5444085577063,212.6659060226237,1
265.2617339610722,108.1898517970453,1
260.14543136120494,240.2222737866884,1
121.9323754999386,216.69838298000707,0
279.33536490453633,85.43006270988707,1
71.3635973439065,165.13181815517115,0
100.5376548115654,151.6537633687037,0
267.60832417960233,115.13787801129044,1
273.70359033519173,107.85474867379727,1
222.79339109890367,134.83479192391346,1
104.64545741998396,87.93760800388021,0
127.06939602871552,172.2116968516504,0
59.67574323229741,186.8807988739374,0
275.92266248547674,98.1460182732966,1
212.89792865048727,63.13609413929758,1
59.09643470594133,228.1283049665901,0
270.5870220037413,123.06013098545526,1
104.2551863260644,156.23972559659805,0
84.80465197007972,179.01484297429715,0
109.89305250068314,285.32404822250254,0
266.69984978559603,151.03875400232195,1
282.5398394399246,82.02696241658404,1
70.19427795301542,149.7245194863129,0
278.6047941143974,205.14551068074525,1
132.41747280943986,240.50548324870888,0
99.85941732316792,160.23817998142445,0
91.81290390872512,100.0137897333793,0
69.07373837645943,171.81528989068696,0
279.410181333263,89.92562655655554,1
37.59594937213253,211.8760786664793,0
79.5388601609016,262.0544479544632,0
233.96722819667804,201.4898046435744,1
238.7292851804113,52.12121529419152,1
265.4645690871599,186.8349826815394,1
103.50423975910448,282.93851063460323,0
267.65654260333747,209.0755015958928,1
115.14260692201128,187.3300418794457,0
273.279141888151,213.58461134782897,1
87.25841081475544,330.0358343819651,0
83.45252386531395,308.2599450320083,0
286.5932442535103,112.9187409105759,1
276.00064169410666,91.08508358347729,1
59.30313613469243,274.7760592488796,0
131.66401887844776,250.69195891456647,0
64.95649388608813,179.0509090996822,0
66.89828449056475,208.21222360686545,0
280.39982719227584,166.74761231489842,1
89.78391306426599,161.79366376008429,0
120.02458026396408,236.7848095789608,0
150.1526655354853,222.7864753759303,0
145.83909784995737,191.85071136179465,0
105.8359702973552,305.35415028152585,0
249.7770140868983,288.18930511708584,1
96.6586355374107,97.8092177275732,0
92.87473668470172,253.3055899957465,0
101.57859469856038,298.42047217470537,0
97.1628772156325,205.89393278473105,0
251.20975981752497,177.8374675417304,1
59.84566806814938,195.30072932302323,0
91.83633351395969,206.2960533699201,0
125.40730448797568,200.0323469763516,0
144.56439071632514,197.6961118707705,0
101.26123474929672,353.89103829418224,0
151.9812098712867,223.6513582753112,0
305.11648128979414,114.68450166043937,1
134.28471652349177,192.7701714088805,0
131.56095979579794,186.5939406826045,0
53.60275881933702,253.44072522923773,0
130.07499381920906,122.76482417650104,0
269.19633324389173,195.7685574939312,1
240.66552476612912,156.0107469594534,1
86.73115933533462,221.66490984054528,0
142.43017301214326,196.5445543376639,0
264.3125777290958,108.95074607530798,1
109.7033555993822,192.54179562901203,0
225.56498747643093,109.0792761806751,1
78.851259627331,331.0254483306998,0
119.26427422741403,263.47662219354504,0
235.15260767923897,126.40064494947886,1
150.68216608214166,148.87407740517102,0
66.6548372199149,177.04398800364575,0
94.4572285568194,99.51736286273947,0
97.42021159744866,366.40076788782005,0
90.57577018875568,153.86134096028556,0
99.61798743350786,252.84866500489267,0
259.6096419191423,127.5178321067116,1
252.96009356948605,182.6728029261936,1
116.80039593843844,249.0695485649224,0
256.2493890162589,30.872809653477105,1
208.0960889707009,71.61045632926637,1
286.5154174656807,164.72692518405194,1
140.16937862075525,203.888251318004,0
279.4223232561473,207.1385400485121,1
238.85511438037,130.94160936549451,1
117.88487502321377,278.73958387644115,0
281.0687446370398,118.58538769704585,1
255.97169513984423,35.62871128823522,1
226.96712583524484,216.7181681717492,1
140.92628035743635,213.2295889806724,0
284.14470400913126,184.7167844097966,1
123.08650936301468,285.1760944818045,0
152.8091079776075,212.50477946228617,0
228.032813949122,165.4862691202872,1
240.0517346445273,223.7780326401977,1
89.7164308685294,304.7650984494376,0
253.4387166339905,96.7486229291597,1
247.81968715914104,127.2179929202441,1
250.71140269604803,80.86061951105825,1
112.05310733627972,149.6346896697642,0
231.7530806763841,63.97129823573943,1
80.5655725651421,321.64775167424017,0
98.0595459932468,166.96203385565804,0
278.19381047035785,168.94970134032295,1
130.6332546884061,183.85628223914736,0
259.47597961554044,168.39831859073365,1
123.05722952855488,203.15448859618647,0
70.510045845249,158.90564373663338,0
105.47068566472625,205.09973662878835,0
102.378555205961,319.6412775751589,0
146.1766339374565,142.4969661419517,0
91.5716346312546,105.37686187739176,0
111.45531983503848,343.561677693056,0
107.23553082814097,131.25575406315176,0
102.69817520401791,140.3673844772476,0
88.12839521581178,195.0550297210363,0
79.61222189329095,232.3301003020821,0
272.4359734759888,219.95206178686567,1
233.30420124203053,78.78908039817455,1
70.07097815751602,260.16367126954606,0
112.32332479611642,179.80501612342528,0
99.48837349198492,344.8664839709485,0
248.33146721960927,88.46700781359947,1
298.63070712653547,57.903888319538574,1
114.03599552104056,346.7229293443329,0
65.38126106284476,150.5451508208739,0
283.7880492591509,138.9899593750585,1
140.6140654542857,299.67731063356683,0
79.70473047889794,117.26829418159932,0
94.14840683986276,164.44561906716086,0
239.83925940481183,155.77254936022936,1
70.35998936851264,182.15464712595195,0
109.33851839844408,177.97123510200723,0
106.66201174689782,166.63937102258788,0
286.3194408360693,183.96591360918924,1
281.19087199885746,226.2183242857808,1
274.6691025770613,79.49014169748637,1
103.64376372941324,254.62391376897645,0
110.46374290235228,207.3168649324541,0
150.61023701586862,198.1696290985996,0
106.1619770168359,174.12920864299969,0
67.20105326212179,261.7494228303895,0
255.65336417083049,81.75302355235247,1
91.94007871974746,324.3536239302414,0
79.9871570925558,266.70887252717284,0
102.00315767922407,236.41526994631195,0
269.3336327765713,76.37790425919016,1
239.65362942502344,116.19588363872649,1
297.78303590357706,135.4865784663367,1
95.34091375586652,248.40701292109904,0
246.77471889154936,215.8025993514001,1
51.64724316677543,237.27824591102484,0
98.56940690911,286.9294957026824,0
92.0912791890648,255.0180804401514,0
71.62727284688044,163.55419953659026,0
269.5395607774932,192.09870349305885,1
117.96082733437048,140.63995977226827,0
116.461218942608,337.51786086571417,0
117.79810528740596,238.4759440742673,0
250.7117890724591,30.185176071387264,1
131.68805156074,170.0077254895811,0
58.608020108956765,164.1096512127828,0
92.19493383945527,340.46961879101684,0
106.67605356617928,228.19935941856343,0
119.0906475838464,316.38349695025624,0
126.13183508077068,273.74397972956814,0
49.00933214120215,261.9597954892831,0
226.96125125841704,60.56567490541111,1
105.07632524516455,246.9118215683416,0
102.76394894399154,140.02404331247874,0
109.8524191258596,222.70691644556217,0
258.35403519903963,120.63600849573643,1
58.84187241906956,227.8922521196289,0
109.4583103429062,91.17687386851696,0
76.21826709749494,116.18178843238712,0
247.50592284631023,182.5118048878849,1
66.89984717388818,175.18578736785133,0
124.82145938182536,207.3111351383158,0
84.72528022022945,285.3555512330634,0
115.55181771088378,253.50300093281817,0
213.121866927064,202.4755968904313,1
97.51146508748926,165.02909535976164,0
210.9968685170118,109.85441611180369,1
279.78091039891785,92.53131871460272,1
228.56112666814687,148.34247674173966,1
112.15674353133149,334.71907557757714,0
207.788443074386,92.73109302061054,1
249.13132223143745,112.11541584639696,1
109.13023758348278,227.2282403465272,0
71.26767883918386,189.40490228393708,0
240.8309215041573,251.41071295208693,1
270.4411179754793,95.08088850207886,1
112.89795887600384,100.527099675026,0
92.16614754262564,118.124514454065,0
77.9511375061013,118.42889928188164,0
301.61778701409264,91.1752835248758,1
257.38938997204286,268.12361740752374,1
105.03349607337152,136.36457032446145,0
142.56089575852582,193.45670745718564,0
54.05779397918262,251.31224697955764,0
85.72336888225985,84.81281003986362,0
84.03362494203547,300.75401377866194,0
125.58434114021809,195.142731593055,0
89.68363295166364,256.0349717408833,0
81.2326008317909,303.16779486880614,0
113.60076017337828,173.66177863950816,0
67.44622722920077,187.4932572169128,0
241.20256153833463,124.51077357693008,1
290.9484379299633,111.61233245725236,1
103.35081781969716,329.65109336375184,0
280.52866133446355,146.0171613111227,1
95.30605058437472,237.3099820367869,0
237.5431348673281,114.46532935289748,1
123.27190902952955,266.1816392090191,0
88.62869748640219,279.6748394048904,0
293.8856874194029,86.77803402833526,1
70.38134030757594,137.332083012498,0
80.20296953352762,320.88172583637584,0
90.47555011962544,109.30812758588722,0
85.0417154899684,293.12548340661755,0
78.91650715257003,222.85350173251337,0
258.0716648799533,285.98662026931027,1
266.1320762544157,88.9225577141521,1
144.3567426538367,183.85056803773733,0
138.86534857447245,227.5083289643216,0
301.10486542851834,129.1970502858228,1
272.5505585126595,38.206521613499085,1
94.87477611897916,342.27091503893735,0
228.8645088669745,59.18860399906264,1
125.83793093408644,242.7727029886582,0
91.20438023933174,154.687633970933,0
220.96738239164617,74.24741551627527,1
218.58843239514195,176.09502841474614,1
284.0230767952705,141.99037152659645,1
266.56338628682755,237.23118694748243,1
140.92559365815157,188.1960999607551,0
115.0321776274715,193.1780574120897,0
293.9359985231898,179.2616488345934,1
86.69230884231685,314.3567953838178,0
117.622843944711,263.65971238019165,0
98.54029461826016,307.3062825078423,0
60.71075291151996,184.73276605379613,0
98.25945091959584,156.4436681476214,0
285.1410456654525,99.8576812889152,1
104.7487358912079,367.5235287716952,0
97.44847090935696,195.7407424660936,0
102.87565397310878,304.8078785069706,0
243.017490407774,60.2493148832497,1
100.71588136383376,282.52533645473926,0
69.7025418145733,199.30283525239992,0
73.0208346759964,278.1854417267759,0
283.95361040902503,133.09124790258295,1
258.56036137771207,261.5372392416743,1
88.0949411383242,191.5886136888161,0
62.631149427253625,242.903634468218,0
123.21066716968028,126.11613513523326,0
101.0,109.0,0
287.76321881135544,185.5104494827613,1
109.37558219267063,169.31972516712602,0
119.03089398492251,319.3807983128522,0
91.0997614204244,80.8908348692999,0
79.5653252589056,174.57049565722951,0
249.0500113713865,232.42516218463768,1
67.39048157654351,216.6275576963631,0
253.32591878323635,177.52735089896737,1
108.0478769967736,155.71410850033004,0
63.559314355033166,303.353732546456,0
301.9721307323217,125.47274465288017,1
244.51905030732624,57.974908748847305,1
230.87717965147348,196.10581799389783,1
111.49770431573694,313.5078697798057,0
240.93551841776952,127.4749045765611,1
251.36554180888828,126.78958087117866,1
69.06251061310387,125.66666279025613,0
106.39178352470802,212.4828784382032,0
253.84616058083225,107.49061611575222,1
251.36425445956857,145.1192479987172,1
85.02039301011062,110.08784242367616,0
70.23465342912048,237.5232916390082,0
317.4424887610908,128.4028251549098,1
86.24190353303767,276.12688847469906,0
131.21468127955455,208.44714594241924,0
96.37815828160984,168.35592038140965,0
49.90965822279124,211.95585686146524,0
80.99148278275509,229.8551552834464,0
61.73594409524377,244.37196807309988,0
97.46964648864024,150.1612780584269,0
94.22034187573104,177.48111985804607,0
118.14507327771751,150.53847057670384,0
97.02793021162417,283.30482920430296,0
112.56693151598672,280.3324767682454,0
112.00563212541034,231.3103247465028,0
108.67285289896812,325.468414108394,0
93.71126444690572,167.80670263079858,0
115.73218012029592,230.6222385906949,0
64.90682163401794,156.73217527303962,0
145.74629529987695,153.31623952101418,0
259.94524909297104,180.90523641661304,1
123.81596027737083,213.17847000232567,0
245.50228664186344,53.1189310850057,1
282.804041356115,94.56759593311423,1
245.00379438653,167.98365189242287,1
101.03458443040032,279.00378655467017,0
65.62995656276846,203.97893622799995,0
104.78054658203835,176.65220300685462,0
129.62131226460227,166.08015344837182,0
99.91798611394844,117.30503583933525,0
272.3621821455272,222.8319403409034,1
232.61458787634663,137.21376290239715,1
106.5448312058586,239.7190698632129,0
103.78210281216316,92.35084004280264,0
93.42224547598371,164.6849940958113,0
80.98512405846616,261.8291080407027,0
110.37414384088842,148.11351548724528,0
236.30045902383029,128.91629966637208,1
227.42721465447624,149.1852443091328,1
254.6471050990338,198.2801000974237,1
117.3310568461532,241.2118651446972,0
73.75771685092346,243.1869628581033,0
77.62451101423004,262.08336347982294,0
307.17433999673386,133.25003795332378,1
238.2810683260541,199.20863746668067,1
248.8582999415271,159.93445235065286,1
123.76813491385047,126.88810660091563,0
226.06460619775265,184.812938388954,1
116.7401028513747,213.730187738552,0
240.34550708342425,146.7747991191979,1
135.44769624620454,198.295010770283,0
124.40446994233584,181.67530474619323,0
257.7253436828088,166.59174831224814,1
109.80500093883327,84.12581212141674,0
98.65090223526484,321.176713211063,0
248.54091055257948,225.93745286975584,1
291.2124874777584,98.87493490963718,1
267.3091293573258,172.26817829499188,1
256.3535593391415,272.0823164579774,1
104.08565708422536,152.97905515882948,0
237.8779649606106,121.55734040969344,1
107.17090585082204,157.14795636098063,0
270.8186305373121,168.6727070556575,1
95.19899458050348,223.50091662252507,0
242.81029327171663,120.6219057600942,1
218.7495685840109,48.315432541364224,1
287.23100613911186,74.93457641006145,1
86.78540394874605,166.346261013562,0
101.62303555768376,237.50033482542423,0
259.5467916177399,265.9207406474018,1
236.46879014555384,61.78821824931752,1
149.05967713688884,234.12520933784663,0
235.61952543785893,128.26823560733908,1
76.93060588939825,206.1100406972692,0
268.61884083201943,225.22942801032409,1
102.08751508951067,261.06980800690195,0
90.8336666786706,113.22672019633464,0
226.943882246048,60.58432075086263,1
118.36734598780684,299.76261134540937,0
73.88380031294624,221.09047656271537,0
100.6342192782783,151.07499102354134,0
74.22489485158738,161.6112439387766,0
225.27305714902,101.62110592628405,1
99.31479794344249,252.9828308437644,0
101.10866863182363,253.1697814310168,0
49.63148048144454,251.1642530341709,0
62.011566226096974,246.57085624026035,0
233.26072123628285,172.3602873826931,1
143.09049205976794,264.56050167812305,0
219.1322054338193,123.66669901824008,1
93.63000923845512,320.4598443820756,0
103.26761811181927,166.42024876220574,0
116.35771631259684,153.9832113054553,0
229.6598995512368,171.6866544737255,1
134.9449366658977,176.86563452087844,0
79.34938355775732,165.92274315181976,0
64.53914945280421,240.42397297312365,0
140.9780791691286,218.8964357347336,0
265.3397663213286,151.3015908576181,1
112.87568350148774,153.38389492209672,0
147.93924229112952,199.5882238209537,0
280.51387974952803,62.37235120884933,1
76.36676001225092,269.6139769802626,0
256.9234502613782,67.38716367365235,1
251.9348833881629,155.66870585639717,1
111.7536717003144,160.9688865982419,0
138.49557814701504,178.1586295363111,0
263.001325176238,58.113547204790535,1
139.56119112687915,259.895999787677,0
109.79625106259746,279.81631329079335,0
111.20546552204785,189.2876358764209,0
282.6720681726164,207.59924889762016,1
119.4090473207563,117.60487369238588,0
124.16782035901392,156.28866004876767,0
270.60142458505953,42.88809619508015,1
67.20036507336086,178.77439662196736,0
122.9498560852461,229.7368350377,0
105.93767328289678,343.3858826953826,0
109.93049056205808,125.35632302357112,0
245.9860892242391,104.89416587546243,1
214.5026583414672,160.55823130428846,1
67.6108167001356,214.88449115486856,0
237.25765885324725,147.6913801835162,1
84.61946898715723,249.0258913976498,0
103.7786768385611,185.0954970662765,0
120.89515162547455,158.11914508626214,0
126.56779025534792,215.20258554687533,0
296.15637849214977,105.51310509969622,1
120.36592756351092,232.60216306238075,0
119.2037925263137,195.48403700236352,0
266.1396776692603,78.64333727621583,1
42.78194551384711,197.13308831938025,0
88.82458384982945,249.92261294885665,0
